vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
KCEHQO67,DRV_8600,1084574946,1086481096,3402.86,South-West
PLED0Z4Z,DRV_8721,1432686942,1443198568,2447.53,North-East
YJDTTWVK,DRV_4580,1174427529,1178264608,3203.65,East
6QH4MNYK,DRV_9177,1157433593,1160434427,4835.04,South-West
DOM5IGQP,DRV_3134,1168705470,1178355864,2569.08,North-West
L4VFZYKB,DRV_5744,1485441916,1483362925,1354.69,East
AW7Y7PHM,DRV_0689,1410946864,1414840340,1302.94,South-West
WQ7AN7P7,DRV_5030,1408708291,1415283180,3605.59,North-West
9CV506NK,DRV_4758,1657562695,1671015047,327.98,North-East
J5BNFORP,DRV_4834,1289582038,1302777608,819.9,South
HKYIRKKB,DRV_3623,1423792515,1436075162,4645.33,North-West
3EXS4CYQ,DRV_8737,1546895895,1557831760,3690.99,West
7M08LCWL,DRV_4358,1255809487,1264138494,2335.34,South
6PS2EYZ6,DRV_6807,1251423175,1259507539,1589.07,South
DURMKF0A,DRV_3595,1212601739,1216465807,3107.79,South
  Z95CTE65  ,  DRV_7945  , 1329885100 , 1332477100 , 3081.31 ,  South-East  
WL2FA4P3,DRV_5124,1548877368,1559142852,4252.32,North-East
,DRV_1379,1560002619,1079536973,4015.73,West
7375C98T,DRV_6285,1009372965,,2979.64,North
A9MUB6QF,DRV_0342,1528626353,1541351539,1356.57,North-East
M9Q2G46J,DRV_8213,1242321800,1244651765,2815.56,South-West
0AHPO00Z,DRV_8456,1161780214,1175057595,977.08,Overseas
1KQ1YJ94,DRV_7776,1111582090,1126439078,3725.19,North
n/a,DRV_1436,1169519605,1176622182,3917.17,South-West
X1UEKST0,DRV_8016,1142864360,1155082358,369.36,East
8WK501EP,DRV_3014,1347259758,1360981456,2167.17,Central
,DRV_8584,1185534723,1192163506,2881.65,South-East
M8O9R2IL,DRV_1933,1418875171,1427103558,3664.87,Central
S4WT3PSL,DRV_0140,1550390866,1560506482,2140.34,South
PJMDECDD,DRV_5769,1298888532,1307334367,2242.07,Overseas
1C4MTHVP,DRV_0758,1543351862,1557469442,3916.71,North-East
JS6PVS9V,DRV_9201,1422873211,1424226131,2349.61,Overseas
6U9MR4G6,DRV_0892,1242324845,1246179583,1707.24,North
NQ189Y42,DRV_6975,1449809872,,4511.35,South-West
5TZV9ZP3,DRV_1260,1171406360,,723.36,North
LD524QBS,DRV_4140,959144092,961136916,1022.84,North
MTK7P6XS,DRV_2552,1433872343,1446191203,4102.75,West
2MM8WXUM,DRV_5633,1087593748,1096593190,4140.7,North-East
R3SXD8WG,DRV_4636,1196704193,1199296193,629665.48,Central
A523CC42,DRV_5872,1531868630,1544607712,3935.65,East
FNZQ7I7D,DRV_3076,1167371696,1178363839,707.12,Overseas
45CCZ5Z6,DRV_1726,1621913463,,1487.28,South-East
ACAOOZQ8,DRV_4160,1067620050,1075313005,3927.55,Overseas
V7NUH52Y,DRV_3974,1235939509,1243295795,4985.7,West
6D9KD79Y,DRV_0687,1067360104,1079056444,4077.03,Overseas
V6NPL97R,DRV_1750,1471138423,1474894483,1265.52,West
N24TZ8MX,DRV_2895,1586005404,1588597404,514.37,North-East
HFK78W92,DRV_9647,1376491420,,1002.88,Overseas
LCEZH82M,DRV_1566,1630250109,1637094616,4709.86,Overseas
T03IN5NA,DRV_6350,1142264651,1155431437,4881.99,South-West
TXO2FI95,DRV_5465,1167183973,1179594818,1830.73,Central
YQQVW94F,DRV_3929,1068639124,1072665911,2290.98,Overseas
UPHPUNMN,DRV_5461,1208147073,1217368902,3084.38,South
3KK8XDVI,DRV_2162,1115291091,1130648639,3729.71,North-West
YLOQBPOZ,DRV_9096,1439571998,1441435781,1175.04,East
OOWGPY0S,DRV_9545,1523862183,1529798485,3196.68,West
V23PP9J5,DRV_3658,1115930286,1124929466,1874.88,Overseas
C00UH6OD,DRV_3139,1362256814,,4823.97,North
UM330BOQ,DRV_1312,1018231399,1018721580,1980.31,South
OITBTOBA,DRV_3808,1084948732,1091503689,4228.82,North-East
,DRV_2589,1239133262,1391770334,3418.85,North-West
P8EQ8C53,DRV_9696,1408551318,1409774839,4886.77,Central
W4HXIOBC,DRV_1347,1072032562,1087036776,1069.21,Overseas
W17KF6JZ,DRV_9683,1083465048,1085334770,4313.01,South-West
AG4FYX28,DRV_0102,1497820731,1506073225,4266.49,East
72CBC1NG,DRV_4454,1386979812,1396970382,551.81,South
GT1B76MK,DRV_2959,1129620018,1137724330,2585.54,South-East
R5PCZEKF,DRV_6820,1674329273,1681444894,898.83,South-West
XF5THA2Z,DRV_2873,1642036201,,2756.85,South
2CNDGNTL,DRV_10000,1399943590,1402535590,2530.14,North-East
5VZD3NKK,DRV_7315,1119633134,1132401628,2020.2,North-West
KW8EO6F4,DRV_4363,1739363058.118,1741955058.336,4501.28,North
300N8L81,N/A,1451205368,1453797368,3197.35,Overseas
9XED3A27,DRV_2933,1131009831,1135949090,477.28,East
Z5M4IY68,DRV_9304,1014951434,1028102101,1706.0,North
BTA4ZXE4,DRV_0315,1648223874,1651605784,774.16,Overseas
n/a,DRV_8544,1064343902,1071612936,3098.89,North-West
G0YI0DG9,DRV_6953,1291301931,,4181.37,South-West
NONE,DRV_3287,1460400446,1464312637,4074.22,North-West
AS5WDEHH,DRV_2060,1139930866,1144382431,2507.69,East
K7IFQNC8,DRV_0993,1608453105,1612650294,311.02,East
3LL6WO7M,DRV_3560,1562527561,,335.91,North-East
0PL9B29L,DRV_5256,1649229496,1657406767,851.34,North-West
9A7B726E,DRV_92,1049211287,1051803287,2415.04,North
2VTR9C0S,DRV_1155,1256468859,1262769747,1239.58,North-West
X4Q1QA95,DRV_9100,971171519,984239757,1170.81,North-West
QBV33BHT,DRV_4039,1155513879,1167927627,3129.04,Overseas
FDUADIPZ,DRV_5921,1480896042,1495182603,2176.58,Central
RELJTO94,DRV_8660,994860396,1008727290,3307.15,East
M9DEF3H9,DRV_1411,1457116349,1472142055,3106.73,West
SMPD9TYD,DRV_3482,1643428354,1656442671,4700.95,West
8QR8UPUK,DRV_9779,March 2021,1255932719,1330.51,North
8P6L5YWC,DRV_1398,1525570994,1534980255,1345.69,South-West
QTNNX08X,DRV_0853,1387954587,1394421707,4571.55,Central
2C50B8Y5,DRV_0526,1216197760,1225991648,3505.74,West
FLSZ807O,DRV_6799,1655352349,1663974960,2838.4,South-East
OQZLA9IC,DRV_5462,1545372943,1557865140,2210.68,North
TJDU6J35,DRV_6765,1176374795,1176777013,2279.57,South-East
AIV7BFW2,DRV_9138,1278089083,1283653785,4440.32,North-East
Q3P06VLN,DRV_9188,1395962818,1409495332,3335.17,North-East
J80CSB57,DRV_5733,1243325889,1244025192,1190.91,South
,DRV_3928,1385293133,1029805480,4365.34,North
SB7BIOI3,DRV_8225,1071561626,1085951337,2430.38,South-East
SYYW0GAJ,DRV_8907,1281990697,1290069815,2428.9,South-East
7UXHVDHG,DRV_1456,1034380861,1035140555,2897.29,South-West
DKLY9XTB,DRV_0163,1039615795,1048815368,3103.36,North-West
DF272X6O,DRV_4063,1600870748,1614847101,4831.11,South-West
TA6UF6GK,DRV_7130,1133682943,1137138943,2082.46,South-West
32JJSC5R,DRV_0469,1534573823,1537592687,3222.76,Central
YQ18G75E,DRV_4137,1467493112,,3380.67,Central
ZZOUV614,DRV_9410,1288226260,1288515302,1387.43,North-West
G8KJS7BB,DRV_4734,1430872775,1435485782,2257.98,North-West
QY0GX662,DRV_1009,1007866492,1022460512,3125.56,East
XA766D93,DRV_3572,1425498595,1425808495,2992.44,South-West
0ES6EOJA,DRV_4026,1234074029,1235188267,2692.58,South
HBABOI0S,DRV_9295,1625628927,1641133405,753.95,North-East
OVT7WJHH,DRV_3525,,1021276470,2948.24,North
ZFS5324G,DRV_1031,1434256683,,3408.44,South-East
QEXS01HL,DRV_9701,1069667337,1081036831,465.68,South
2BDRCC0X,DRV_9350,,1729542832,4480.84,South-East
87CM453K,DRV_9955,1017337575,1026897545,461.65,North
Z72B3J09,DRV_1330,1030573590,1039310173,3553.24,North-East
NRKNS0KM,DRV_0498,1563874163,1564882923,1630.59,South-East
GC5Q4BVR,DRV_7998,1252602948,1255752270,3137.9,South-West
2M2XIPRT,DRV_1047,1478691251,1488354832,948.96,North
LTD3YG35,DRV_5483,1197835971,1208200112,744.35,South
0RBNX14T,DRV_2906,1467771041,1481314276,1096.65,Overseas
UV5I7G9B,DRV_7952,1125144279,1140167931,3910.48,West
GWIHG8AW,DRV_9841,1567542495,1574179460,4482.27,North
98RGT82M,DRV_1355,1224571270,1233392251,606.67,North
9FKE4VZN,DRV_1770,1096296772,1099819205,2061.28,South-West
3G48DFFS,DRV_4108,1147918475,1158559213,2647.27,East
0PLZTE44,DRV_7660,1234051975,1245034758,3122.29,West
KRYT6EBI,DRV_8887,1423595862,1427482838,4445.32,North-East
XAFSUMUX,DRV_5205,1156703286,1157369343,377.67,North-West
JVOD3N5T,DRV_1862,1503355619,1506202577,535.6,West
26149CHV,DRV_3022,1652243219,,3826.88,North
MGPSSEWJ,DRV_1304,1508115768,1518771633,1508.69,East
TMSXR09B,DRV_8167,1683417802,1686574517,3399.39,North-East
F0ISG6WD,DRV_8892,1583973226,1594745078,2544.9,South
M9X798YB,DRV_0352,1160914654,1175712670,1200.13,East
FXYPAYDZ,DRV_3211,1535145552,1542340836,4166.25,Overseas
JBFH515Z,DRV_7785,994110990,1001121095,3251.09,East
X2BK26BO,DRV_9293,1108253363,1118674746,3521.05,West
MYXDYB9W,DRV_4668,1638687253,,3105.74,Central
MKA9MGDC,DRV_1494,1016865368,1019839329,952.65,North-East
B2DTTNOO,DRV_6515,1658246131,1659017832,3431.66,North
GL5XV9CP,DRV_5653,1453552499,1464781712,1000.83,South-East
DRD2FXLG,DRV_8218,1112565830,,2647.63,East
O6T2TKXZ,DRV_5631,1197882430,1205831290,462.6,Central
,DRV_6503,1238283173,1733106852,3193.06,West
JCPUC8SO,DRV_6984,1649609523,,3230.77,North-West
2RB2I18A,DRV_0127,1503276736,1515019786,4478.63,Overseas
995GHA6D,DRV_8328,March 2021,1302108952,3766.09,North
45A4520S,DRV_0134,1082612705,1090302578,1297.83,North-West
948P7A8G,DRV_3439,1501087385,1504216421,442.96,Overseas
7DT6V9N3,DRV_8349,1480930262,1486180479,3421.72,North-West
KY7RLVHX,DRV_4775,982441945,986733643,2686.6,West
87MJHY79,DRV_2586,1201442197,1215888136,4300.46,East
JY5BSW6F,DRV_6765,1559328432,1566086439,4508.46,North-West
7QJ900V5,DRV_5716,1081999087,1087186142,2135.37,South-East
HA06NE27,DRV_2605,1429596132,1432042015,1192.35,South-East
74ZKSIJ0,DRV_0297,1067798012,1069368271,2475.13,Central
6GN33U4N,DRV_7825,1054269771,1056013876,4352.53,South-East
078TXBMO,DRV_6022,1414168659,1421105153,3615.74,North-East
J4V6G41M,DRV_0422,1263957715,1264155364,371.26,North-West
TTW30ENR,DRV_2446,960069035,973593225,2963.71,South-East
F9TU8PV2,DRV_0652,1153653940,1166736270,1093.57,South
IZG9JJ00,DRV_7740,993022892,1005665888,4378.02,North-East
9HYYCGVS,DRV_4402,1415805974,1427515258,4056.58,North-East
BA0L2NZV,DRV_6131,1541124526,1544473432,3415.61,West
YY0YV8IY,DRV_6584,1395124064,1407283377,4104.82,North-West
5X2E8NC9,DRV_9233,1106259442,1121809840,3583.92,Overseas
91HQ1EOH,DRV_7337,1014183755,1014651988,3868.89,South-East
YNSD45DX,DRV_5748,1524670896,1530652360,3284.4,South-West
6TKN4KQ8,null,1465278170,1467870170,4038.54,South
OZCYWD14,DRV_3190,1645165361,1658422284,4013.23,North-West
9UVHSDUX,DRV_5800,1101724231,1113680053,4955.3,Overseas
1JRWSWA2,DRV_1885,1623269383,1632889050,1871.58,West
CQVACZ41,DRV_0205,1037192923,1042782218,1255.28,North-West
QAUNGCJX,DRV_1437,1508824072,1522382629,745.21,North-East
PD3U8KI4,DRV_1132,1298546377,1306719593,3181.05,North
545YRWVT,DRV_8222,1138254110,1142886613,4380.6,Overseas
VVJA2X9Z,DRV_1728,1509790410,,4507.04,East
FEU7AZQ2,DRV_5749,1335324273,1349470455,1002.65,South-West
IDRBUECR,DRV_6237,1392946472,1397640252,4322.76,South-West
ZSUZPO0Z,DRV_0581,1353825379,1357383971,3426.87,North
JVF9I60K,DRV_1882,1012661643,1018829686,3393.33,North-West
NKTT7MUX,DRV_7245,1242886880,1248532307,3184.32,North-East
K0QVR5CH,DRV_4728,1163549627,1164722545,3002.34,South-West
1AWPH0DT,DRV_8757,981069503,983769337,2487.34,Central
KTEKATK1,DRV_3782,1649196309,1649565511,304.36,East
ROYMM7SE,DRV_0302,1260130037,1270147619,4067.4,Overseas
5YC6X1T0,DRV_5977,1600648941,1613412785,2579.54,Central
N42B7RVZ,DRV_3596,1539538266,1544684773,723.14,North-East
XCEXHG02,DRV_5269,1302219238,1305518814,1287.66,West
IVNVGJTV,DRV_6693,1202434523,,4772.47,South
3KK8XDVI,DRV_0928,1604087050,1614742091,2901.1,North-East
JQVIC0FO,DRV_00,1682059040,1684651040,1482.24,East
TF273N3B,DRV_0995,1102484830,1108034014,2011.51,West
UMWPHORC,DRV_5949,1538036045,1541335081,4849.09,North-West
WQ7AN7P7,DRV_6853,1415322366,1419137695,2933.12,East
ZS9BK4UF,DRV_2296,1344221503,1344665024,3080.44,West
YFA5MKCC,DRV_0789,1155990219,1166806195,1773.24,West
Y0RCNJ6B,DRV_5362,1219317150,1227311462,3564.09,North
0PBVLMMG,DRV_7441,1614604290,1617196290,2652.96,North-East
EU3WY9TM,DRV_4211,1582909655,1590324690,2871.54,Central
54PW1VAO,DRV_6943,1603773449,1606021842,4991.32,South-West
WPJCF07V,DRV_3018,1600398611,1603522085,4584.45,Overseas
AOT12EDM,DRV_0637,1360970418,1366330104,957.22,Central
Y3IW6VGK,DRV_9193,1208531151,1219951168,4624.36,North-West
8FCV4FDE,DRV_2427,1022734315,1027634233,2018.2,North-East
TXCX7LY6,DRV_4829,1158513914,1172791519,1190.41,North
A6SRG1YD,DRV_4349,1173627517,1187178262,4851.39,South-West
R4WGDFKS,DRV_3996,1314182372,1328333544,4963.97,South
TFYTEEA5,DRV_9861,1503943988,1509467088,781.06,South-West
4CC3MLDS,DRV_3200,1584532475,1591147729,4734.67,East
H3P8ENUF,DRV_9269,1068280024,,4785.84,South-West
S4WT3PSL,DRV_5563,1026817083,1040843282,637.44,West
C9QH1J5T,DRV_5807,1625308706,1638771535,4463.43,North-West
P6KYW9XA,DRV_1330,1543040427,1545632427,-345.93,North-East
9ZUBCG04,DRV_1386,1010917596,1020616623,3752.06,South-West
ARZT9E43,DRV_9512,1279511659,1281016937,3721.96,East
PVACZS5E,DRV_0394,1414579793,1421591010,2534.03,South-West
8FBPSCMQ,DRV_8048,1362209881,1364723592,3757.74,North
1E5J7O6R,DRV_4379,1137590310,1144338700,3842.71,North-East
JAT0I9VC,DRV_9419,1388084082,1402001388,2992.34,South-East
A1DDJW41,DRV_6602,1353696911,1363652277,4450.39,North-East
9DJKUHDU,DRV_1797,1303268209,1305165738,2814.04,South
7DIA5U6H,DRV_9721,1268118122,1271310821,801.58,Overseas
4UW5JJZI,DRV_6678,1181937486,1186073694,2351.1,Central
C71S9622,DRV_7345,1596084304,1599882959,4622.74,East
FVFA5QUB,DRV_3821,1525164351,1525579719,405.19,Overseas
88ZD46VK,DRV_3050,2022-13-01,1217719607,412.16,North
L7MUMX34,DRV_6624,1363718531,1364300058,1007.89,South
V1UC8EAN,DRV_3749,1212976919,1215580936,2640.93,North-West
9VDX0BNH,DRV_6376,1562998644,1573649380,2285.43,North
XUYFNMMS,DRV_3207,1558292806,1559145155,2010.04,North-West
DMGCO3TO,DRV_6929,1049163478,1063625829,4614.56,Central
U3926TEP,DRV_6565,1606124621,1618359183,498.26,South
84OTYBC6,DRV_2219,1619751336,1620132145,1690.83,North
FRGYAI7E,DRV_0917,1568508585,1579561509,2589.17,North-West
0WHS14EC,DRV_2424,1163157836,1178671649,677.93,South
QSC7M3VO,DRV_1741,1631580806,,1627.05,West
FPSQ7XLW,DRV_4698,1270622496,1281408863,4323.86,South-East
VJXV873E,DRV_7343,1182169673,1186370511,3059.24,South-West
OXLCK2OP,DRV_3445,1520080377,1527719755,4328.87,Central
HJ5SC36U,DRV_5342,1121508262,1134125499,2514.8,North-East
N1XL8YRR,DRV_6642,1652640373,1655232373,468.01,North-East
HVY3NUKO,DRV_5109,1251526656,1264392438,4219.83,East
CBBG8PRK,DRV_4270,1138689050,1139338459,2716.57,South-West
RKQCREQF,DRV_2615,1420119818,1431171720,398.39,North-East
RN4FLHW3,DRV_4656,1622042099,1630652775,2035.0,South-West
VUA2TFD2,DRV_6432,1299891892,1302883676,4463.81,South
FDY3FZZJ,DRV_1673,1023232805,1032299094,966.59,Central
0WOY5WGG,DRV_7459,1526926860,1535298075,3084.9,South-West
QBFK8V8G,DRV_9077,1397484911,1409317165,4040.13,South-West
B0XM8L40,DRV_0302,1143388959,1144839639,529.67,East
OPRBTOUX,DRV_1907,1591406542,1593745856,2853.22,Overseas
4QCKKEX8,DRV_7075,1003223496,1003550654,4401.59,South-East
RFQCD0Y4,DRV_8772,1465027046,1469782942,2837.1,South-East
9U2XBTP6,DRV_1530,1118954500,1122498508,2429.09,South
69IM32SJ,DRV_5690,1534023398,1540414666,4353.11,South-East
JK6RGRPI,DRV_6049,1440546403,,1905.48,North
CP750RI6,DRV_5223,1403722925,,1730.19,Overseas
DA47OFOP,DRV_8675,1267978724,1273619346,1821.99,Central
IWF9THOD,DRV_5424,1241315306,1252207131,4779.7,East
ELL3JQ07,DRV_0229,1323275611,,4713.71,South
VGWHHKTQ,DRV_5822,1323345994,1336429177,4426.28,Overseas
PFQSFQI0,DRV_5086,1479162158,1480336491,536.22,North-East
TUW6TAQ6,DRV_5341,1336019190,1337660819,775.66,Overseas
EDJ8P1GK,DRV_1611,1341445180,1353075416,3951.27,South-East
R6ZAYG5K,DRV_3597,1146394855,1147182178,371.33,North-East
NE1D6ZNA,DRV_3281,1197247530,1204534725,3825.02,North
0S3RYGP8,DRV_2879,1534276866,1545460031,4638.41,West
V6TXOMI8,DRV_7847,1431468954,1443415984,2370.41,East
LDAUG7BB,DRV_8124,1419280139,1428783660,2742.52,East
GDYEL02X,DRV_5928,1043430771,1058101116,2262.59,Overseas
WW7OPIDL,DRV_1452,1232985000,,508.44,South-West
O8K2BAHZ,DRV_7129,1044836459,1058358363,4602.35,Central
P8EQ8C53,DRV_0796,1420338513,1430820045,3828.28,North-West
LKJHDKXZ,DRV_7735,1575829043,1583871582,661.95,North-East
VW1N6KVP,DRV_5496,April 15 2023,1066971743,2545.82,North
4OZKFNOT,DRV_4703,995896092,1010080557,4420.95,North-West
WZ6DTVLD,DRV_3553,1530807476,1531349326,1324.24,South-East
GFE4FLT5,DRV_5851,1234421989,1237714500,1717.04,North
70TDDYBE,DRV_1710,1402076358,1412357834,1301.65,North-East
DC1PV85A,DRV_0969,1200414341,1203079736,3611.3,North
CO69EKIN,DRV_9964,1100998415,1111775905,1369.25,North
SIY6A9WS,DRV_6956,2022-13-01,1450567322,1964.72,South
5WUIH2JY,DRV_2031,994093567,1006238760,1289.4,North-East
O2SJOJBN,DRV_8575,1445067319,1447056175,2697.47,South-West
A1DDJW41,DRV_1706,1588119440,1591024551,1094.3,South-West
8L1Q6EV9,DRV_8384,1463295320,1465605092,4771.75,North
4TJ0ZA1D,DRV_6832,1420252156,1435489684,3152.04,North-East
L15RNL3A,DRV_4998,1651966951,1659212886,4971.11,West
NFDINU31,DRV_9758,1357191632,1364876302,1799.92,North-East
93VP2KBB,DRV_0222,1177897824,1180819902,3553.61,North-West
NULL,DRV_5393,1229875977,1230202553,3289.98,North-West
QSWKUOMZ,DRV_2589,1588380612,1597333289,4673.86,South-West
3PRTJXHP,DRV_2208,1097634379,1105857510,1093.45,North
FAHV5T3V,DRV_9602,1332576919,1345685230,3386.03,North
RRWQ0GEQ,DRV_6615,1413259083,1414164733,2566.79,Overseas
HH4MPM60,DRV_3461,1408104701,1409905175,4203.57,North-West
3LFLN7FT,DRV_1163,1621942214,1631213316,2219.42,North
IHRQAMO9,DRV_9701,1636492616,1646976432,2826.19,South-East
FN3HK2ZH,DRV_6283,,1700643676,3060.1,Overseas
OML62GXE,DRV_9950,1464268132,1473744795,2945.84,North-East
HQKJNZ05,DRV_92,1522228785,1524820785,3667.61,South
A3GG11VU,DRV_4223,1652875455,,4319.61,West
PWC0II0C,DRV_7921,1329024566,1339619355,2945.9,North-East
S35XJ5TD,DRV_9738,1647927234,1652190672,2291.55,South
ZIO6W5VT,DRV_1151,1426860973,1438333364,2350.83,South
F0PT0A9D,DRV_3591,1461818861,1471711691,3061.18,West
043Y8FXR,DRV_8772,1605299613,1618107146,4530.12,Central
F7B7PY0T,DRV_7207,1312420693,1327593457,690.36,Overseas
DWAN0UR9,DRV_5040,1119242834,1123537128,3162.1,North-West
3V24GHZC,DRV_3716,951276362,963858427,1740.11,North-West
YZALO45E,DRV_8034,1077472502,,3010.58,South-West
6T2GL9S0,DRV_3695,965017744,967609744,2814.15,South-West
H7I3WYYK,DRV_1920,1536801508,1547746584,340.05,Central
LOW2R576,DRV_5020,1495173117,1504339114,1282.82,North-West
EQD6R5FL,DRV_3385,1168641078,1180014850,1302.06,North-West
T02YE5KA,DRV_3688,1415265299,1422870118,1961.38,North-West
W6B27VMD,DRV_4100,972224987,982424431,835.33,North-East
986QUOW4,DRV_8331,2022-13-01,1106504061,1455.85,South-East
G1U858YT,DRV_3750,1546364947,1551789886,4186.39,South-East
GDXQ4WBG,DRV_7858,1570996610,1582017716,795.57,South-West
NEXFD90L,DRV_4142,1587661505,1594859386,4084.73,South
78FPYA4Q,DRV_0362,1199532968,1209213614,1485.23,Overseas
AHQR2IME,DRV_3745,1261650900,1275278111,1206.02,North
CNWQTC2N,DRV_4492,,1357370425,4354.98,South
BIY7RULB,DRV_7253,1200019122,1210484388,1549.2,Central
HV6UQM9Z,DRV_1689,1514078633,1527962885,4441.41,North
FIUPQKPN,DRV_1907,1384014298,,3785.39,North-East
MRR4DXR4,DRV_5022,1678925395,1681517395,2341.71,South-East
6GF9XXWN,DRV_7142,1498748409,1506796451,4359.27,West
K1S38XL5,DRV_3647,1208274446,1222891624,4429.72,Central
UG5N1Y6D,DRV_1575,1239748776,1246453288,4360.89,West
6WZHCXVD,DRV_3093,1621251996,1634099145,1106.54,South-West
VNGCFOLT,DRV_7600,1127788060,1140440209,2063.58,North-East
YALD710Q,DRV_5099,1268913339,1281071881,3037.44,South
B8OI9F62,DRV_8294,1276890760,1291157572,4831.04,West
PYVGK3UM,DRV_4674,1041787661,,2889.18,South-East
ARXY0DJ4,DRV_8210,1665504318,1679354678,970.55,Overseas
J62OV6B2,DRV_4972,1607331322,1609896875,3488.37,South-West
RLO9W04Q,DRV_2743,1647385784,1660233453,2557.04,South-West
FRRLOA8O,DRV_5749,1066731404,1077260959,2196.47,Central
12345678901234,DRV_5016,1271612142,1274204142,3886.92,East
1DCO8BOK,DRV_7780,1060512379,1074392968,1795.58,North-West
JIYLQX1U,DRV_8183,964937786,979913772,3164.91,North
QCMQ73XT,DRV_7229,1215141396,1220331077,4989.6,North
J6XOJT45,DRV_7883,1102790447,,896.15,North
00PFA3N6,DRV_5790,1579865277,1581222902,1097.13,North-East
007D35GE,DRV_9422,1116521235,1122264662,1419.88,Overseas
JHZN7P3M,DRV_5218,1142508614,1143014709,3679.29,South-West
AHC0OKRC,DRV_1134,1387341752,,1578.46,North
NAYPWLIE,DRV_9795,1117394651,1121715202,3234.93,North
PSNT9W3J,DRV_2456,1578714222,1589794981,4065.99,Central
HO28COQ3,DRV_8674,965064728,968960723,4329.18,North-West
1AZP87I1,DRV_1745,1049372146,1051964146,519181.65,South-East
6QYVII1V,DRV_2102,1126298922,1137795400,3915.65,South
U9RN8QTT,DRV_5378,1492392420,1507543616,4899.41,South-West
D1VO6UV8,DRV_0178,1124362276,1130537894,3781.77,South
PJPF240S,DRV_5418,1390450254,1392589205,1737.51,South-West
U3WO2Q66,DRV_2932,1041546084,1050006908,1617.13,South
DL8IP0CQ,DRV_7660,1349501089,1352193814,2140.08,North
DO2JIC5L,DRV_3368,1609677595,1614520874,1625.04,North-West
D83142PU,DRV_9400,1371273752,1379246096,3360.74,Central
IP4HE6K3,DRV_3475,1142385892,1144977892,4644.2,Central
A9VGYOSE,DRV_3706,1183105787,1185824496,491.31,North-West
none,DRV_8510,1377384712,1383402686,1100.74,Overseas
34NJR4R0,DRV_5950,1162379891,,4083.42,West
L7GF06SY,DRV_8228,1316981528,1319542160,2067.63,North-West
CVOHAJ3Y,DRV_9822,1614699572,1622476216,4688.22,West
Y34XX4TS,DRV_5682,1122764238,1130642776,1757.26,Central
PBW96GIY,DRV_9033,1559201959,1570115107,4687.74,South
RWX35FJV,DRV_999,1042717444,1045309444,4876.23,Overseas
29ETQM4Q,DRV_3517,1422304324,1425065197,3458.97,North-West
W438771V,DRV_4012,1413888334,1420098278,4765.32,Central
7OXTKR79,DRV_1823,1087857118,1093893454,2080.84,North
OB7P7O0O,DRV_6223,1219819903,1228327571,1769.18,Overseas
4YGOHMJZ,DRV_4259,1432299500,1441976116,507.45,South
S1YKTJ82,DRV_4231,1480906725,1493516249,2493.07,Overseas
BCCD4EOX,DRV_2032,1384442736,,2873.71,North-East
4NZD2A1X,DRV_2328,1029825347,1032156174,1627.75,North-East
JYTN2NOG,DRV_1273,969915879,,3474.27,South-East
NULL,DRV_7042,1033311662,1040542891,3770.2,West
FDILAOSY,DRV_3159,1060311702,1061846968,4187.87,South-East
0IW99WS4,DRV_2087,1321364087,1330388231,4293.29,West
ZPIG5CMH,DRV_4040,1229495688,1236304869,3504.15,South-West
WOR3VLLM,DRV_6715,1123578242,1136149773,3817.1,South
P31EG0T2,DRV_6283,1011354080,1013455653,2333.39,North-East
UR9VTBYS,DRV_5971,1462095010,1465603290,4223.44,Central
S7BGU51G,DRV_8789,1531670869,1544452217,4516.87,South-East
8VQNUBBW,DRV_7779,,1628777188,345.21,North
WLSSEAST,DRV_2549,1598372217,1613029342,3807.32,North-East
XOIABIDD,DRV_2772,1502922107,,1663.08,East
